instance_id,artist_name,track_hash,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,obtained_date,valence,music_genre
55180,MYTH & ROID,0Zy1yjB9wMfm76pcEF2egT,JINGO JUNGLE - HBB Remix,42,0.000148,0.5660000000000001,225147,0.8320000000000001,1.21e-05,C#,0.267,-4.895,Major,0.0506,129.975,4-Apr,0.319,Anime
28390,Nobuo Uematsu,11Er3qlX9yXQjhvHkmvcBD,Searching for Friends,34,0.5,0.19,178373,0.233,0.019,A,0.12,-9.779,Minor,0.038,?,4-Apr,0.47,Anime
84704,Ayumi Hamasaki,17LKqEVEAZGjysLhavjpY6,Song 4 u,34,0.0475,0.568,228453,0.937,8.109999999999999e-05,D,0.252,-3.46,Major,0.0748,128.045,4-Apr,0.27,Anime
20683,amazarashi,13v3siPyvy5TTEZYmGPPse,What We Call Words,30,0.622,0.6920000000000001,330720,0.7140000000000001,0.0,A,0.11199999999999999,-4.938,Major,0.0886,105.936,4-Apr,0.72,Anime
85995,Sheena Ringo,13gpEjBlF5uauk6qjlX0WP,熱愛発覚中,39,0.00156,0.51,209333,0.9259999999999999,0.013000000000000001,B,0.11599999999999999,-5.244,Minor,0.0504,171.014,4-Apr,0.578,Anime
22271,Motohiro Hata,1CSMeA4Hx1BYNYdeIsK8GL,水彩の月,12,0.8,0.529,323853,0.363,6.42e-06,F,0.115,-8.105,Minor,0.0243,76.964,4-Apr,0.27399999999999997,Anime
47214,H△G,1cUyNauQChHpZm4RIe2Yuy,ピリオドノック,15,0.0131,0.6579999999999999,268453,0.8959999999999999,0.0,A,0.175,-3.588,Major,0.0319,?,4-Apr,0.8290000000000001,Anime
55615,Austin Wintory,19Su1geq98yWYTe5wXTgAR,The Dance Begins,22,0.664,0.594,122922,0.34299999999999997,0.13699999999999998,G,0.13699999999999998,-12.898,Major,0.0689,?,4-Apr,0.4,Anime
53244,CHiCO,138E93lh0gi8R9d2MwYStd,Koiiro Ni Sake (with HoneyWorks),30,0.00465,0.418,246040,0.907,2.89e-06,D,0.34299999999999997,-2.3,Major,0.0687,185.18599999999998,4-Apr,0.455,Anime
69946,Masakatsu Takagi,1cM1zsjodzOVdB4kFL0puv,New Style,10,0.7490000000000001,0.612,98173,0.204,0.7759999999999999,G#,0.158,-16.837,Minor,0.0468,179.926,3-Apr,0.502,Anime
90106,KANA-BOON,14mL2VQTIe42uFmpnMdmVV,LOL,28,0.00122,0.514,199933,0.9470000000000001,4.91e-05,A,0.126,-3.339,Major,0.102,?,4-Apr,0.258,Anime
75146,Mika Nakashima,0zUfasgEJTKNA3IeLzAedW,Kiss of Death (Produced by Hyde),52,0.000718,0.539,249693,0.915,0.0,F,0.363,-2.8480000000000003,Major,0.0703,121.97399999999999,4-Apr,0.23,Anime
27646,"Hitoshizuku,Yama",1bZra45d8JQuOm3BiVXn0v,Welcome to the Mirror Sound's Kingdom,17,0.0274,0.5920000000000001,194693,0.9690000000000001,0.0,C,0.0914,-1.137,Minor,0.11800000000000001,107.45299999999999,4-Apr,0.677,Anime
52742,Capcom Sound Team,1dDb971aFnaYMNo3ZSWyyd,萌芽の農場,13,0.0039700000000000004,0.42200000000000004,-1,0.6940000000000001,0.000414,G,0.392,-9.823,Major,0.0281,157.519,3-Apr,0.8370000000000001,Anime
68508,Hello Sleepwalkers,11Yt0sD0Di5O8g28Yy3BqJ,Bloody Mary,31,0.00394,0.47,204787,0.875,0.0,D,0.221,-3.0580000000000003,Minor,0.0798,?,4-Apr,0.6859999999999999,Anime
37000,ASIAN KUNG-FU GENERATION,1CZ8BRP7dj5h0BIILAlhNf,Pulsating Life,12,1.74e-05,0.35100000000000003,209467,0.9590000000000001,0.000414,C,0.332,-3.463,Major,0.0768,201.11599999999999,4-Apr,0.556,Anime
54047,Nobuo Uematsu,170W59STcwPiOf2kJdn9Fj,Wicked Melody,25,0.0205,0.381,145600,0.5479999999999999,0.9129999999999999,C#,0.193,-9.866,Major,0.037000000000000005,140.168,4-Apr,0.23,Anime
45719,Nogizaka46,1BYcVD1V0VTdX6jucnGZP8,Itsukadekirukarakyoudekiru,26,0.769,0.547,279587,0.8240000000000001,0.0,E,0.114,-3.0380000000000003,Major,0.0336,129.989,4-Apr,0.29100000000000004,Anime
88523,LAST ALLIANCE,1dnRbde9MjlT5EvlYoQkHR,Drag On,16,0.0013599999999999999,0.501,272640,0.987,0.00511,D,0.366,-1.359,Major,0.0697,100.00399999999999,4-Apr,0.436,Anime
68469,Kyoto Harp Ensemble,1ckCAIKgbrIl2kjYyH86pJ,千年恋唄(「太王四神記」より) - harp version,16,0.992,0.733,220379,0.107,0.907,E,0.109,-18.945999999999998,Major,0.0425,81.01899999999999,4-Apr,0.16,Anime
28294,ASIAN KUNG-FU GENERATION,11i33j50Gsr90pRoDJBrEA,Soranin,35,0.000262,0.4,272760,0.7709999999999999,0.10300000000000001,E,0.157,-5.08,Major,0.0366,178.958,4-Apr,0.262,Anime
40720,Superfly,1CAfqRFd6F5tbiiKhqXgcs,ハロー・ハロー,26,0.0809,0.324,232520,0.6809999999999999,0.0,C#,0.0538,-3.062,Major,0.0363,?,4-Apr,0.565,Anime
58871,Capcom Sound Team,1Oh0QG0eRKr3nsdfwJam6L,VS 8Boss,14,1.3000000000000001e-05,0.47600000000000003,175480,0.871,0.941,C#,0.105,-6.475,Minor,0.0445,117.512,4-Apr,0.506,Anime
82775,L'Arc-en-Ciel,1CnMonW2jPjo4OvGEw6esf,Time Goes On,9,0.0156,0.5489999999999999,281733,0.861,4.26e-06,C,0.142,-4.907,Major,0.0277,?,4-Apr,0.484,Anime
45524,Kiyoshi Yoshida,1CivPhVrRCMZixFOQe3NKx,Warriors,14,0.11,0.419,237027,0.639,0.381,A#,0.0935,-10.783,Major,0.0328,?,4-Apr,0.0626,Anime
61043,Yuki Hayashi,12D0n7hKpPcjuUpcbAKjjr,Y.A.M. -Young All might-,32,0.00028199999999999997,0.506,142627,0.782,0.93,G,0.752,-6.847,Minor,0.0341,97.531,4-Apr,0.449,Anime
62026,Nobuo Uematsu,1cOj24fUMnBSXhtp7waHVW,"SUCCESSION OF WITCHES: Piano Collections Version (From ""Final Fantasy VIII"") [For Piano Solo]",16,0.993,0.447,201109,0.0279,0.884,A,0.0684,-28.46,Minor,0.0502,73.314,4-Apr,0.0533,Anime
68886,RADWIMPS,12iJpUhGiXEjoffVdqsbqc,そっけない,36,0.591,0.627,389467,0.39899999999999997,0.0,C,0.10099999999999999,-7.305,Major,0.0364,109.919,4-Apr,0.18600000000000003,Anime
87730,Ho - Kago Tea Time,1blBYV84z5FsaLVPjBHNzc,"U&I - Ep. 23 ""Ho-Kago!"" Mix",16,0.0275,0.547,305467,0.5529999999999999,3.91e-06,A,0.5870000000000001,-5.897,Major,0.0378,104.87299999999999,4-Apr,0.635,Anime
84596,THE ORAL CIGARETTES,14rnuwhsCcNt2CGt5dilkh,Monster Effect,28,7.929999999999999e-05,0.429,175667,0.966,9.11e-06,A#,0.24600000000000002,-1.969,Minor,0.106,185.987,4-Apr,0.743,Anime
81660,Yumi Matsutoya,1cBs15tQeh4ewFqlwndESK,ノーサイド,30,0.8140000000000001,0.536,285049,0.39399999999999996,0.0,C,0.111,-9.479,Major,0.0305,145.498,4-Apr,0.10300000000000001,Anime
84942,AAA,17cIsAinRDSn8VGD2pMI7B,笑顔のループ,45,0.276,0.633,255421,0.609,0.0,D,0.317,-6.227,Major,0.0272,110.01700000000001,4-Apr,0.43,Anime
38386,ASIAN KUNG-FU GENERATION,12v2XHNAQl8FHYb5lyYUL4,Boys & Girls,29,0.00107,0.45899999999999996,278520,0.529,0.000531,G,0.259,-5.091,Major,0.0299,75.002,4-Apr,0.369,Anime
37600,empty_field,194DbwqMl7CFJwqLhoEsMI,Lovers,22,0.985,0.325,114000,0.0308,0.272,G,0.218,-19.84,Major,0.0506,73.984,4-Apr,0.0388,Anime
38506,Bruce Faulconer,1dFLowBW25EaL2OC7eKEa2,You're Fighting The Wrong Androids,10,0.0108,0.27899999999999997,52213,0.313,0.805,A#,0.159,-10.806,Minor,0.0323,113.54,4-Apr,0.19399999999999998,Anime
39940,Takanori Nishikawa,1c3Q9jT16mm2FKwgxDKjaK,Elegy of Prisoner,12,0.00907,0.512,281973,0.762,6.0599999999999996e-05,F,0.34600000000000003,-7.773,Minor,0.0606,124.96600000000001,4-Apr,0.121,Anime
61146,GReeeeN,1Dx8rIZaXzZPvUQRF2j9hB,no more war,20,0.0324,0.644,236920,0.861,0.0911,C,0.111,-4.974,Minor,0.0587,94.99700000000001,4-Apr,0.652,Anime
61118,Nobuo Uematsu,10SUWedx0zohs8M3OJpnA7,A Fleeting Dream,38,0.91,0.311,264573,0.36,0.961,F,0.268,-11.419,Major,0.0282,92.06,4-Apr,0.13,Anime
87120,Vickeblanka,14M4N1JAqGKmJsLwDCx785,今ここで逢えたら,37,0.125,0.494,-1,0.5529999999999999,1.58e-05,G,0.0628,-7.422999999999999,Major,0.0327,?,4-Apr,0.5920000000000001,Anime
63286,SCANDAL,13YXIfk31BKLqdOPcEoho3,Harukaze,34,0.0467,0.366,275333,0.871,0.0,E,0.17600000000000002,-0.9570000000000001,Major,0.0597,165.042,4-Apr,0.5710000000000001,Anime
24534,WagakkiBand,12nLMMAtuuDL1tLPgxX2cO,起死回生,36,0.0149,0.544,249360,0.975,6.12e-05,B,0.0947,-3.699,Minor,0.0939,94.949,4-Apr,0.562,Anime
45897,fhána,1dLIBe6UkJocoxsG8Sa2IE,World Atlas,13,0.00999,0.501,340000,0.828,0.00218,C#,0.115,-5.811,Major,0.0986,196.019,4-Apr,0.428,Anime
85273,Nobuo Uematsu,1alMF7gQv3vvtdDw32CVGa,The Lunarians,17,0.17300000000000001,0.452,76173,0.483,0.894,F,0.0977,-14.634,Major,0.0626,174.231,4-Apr,0.17800000000000002,Anime
40451,Nobuo Uematsu,10CjF5tVQPETuOe6MFGefS,Battle 2,41,0.0004980000000000001,0.29100000000000004,73160,0.583,0.94,C#,0.33899999999999997,-9.116,Major,0.0339,172.04,4-Apr,0.461,Anime
28850,Capcom Sound Team,1bQDZViKIruePlHPJUPzzb,The Basement of Police Station,17,0.826,0.168,124907,0.146,0.9640000000000001,C#,0.10400000000000001,-32.457,Major,0.0395,70.017,3-Apr,0.0575,Anime
71602,Akira Senju,1oqXGwm9HdlBv2D8dYOaGR,運命の悲歌 - 決断,11,0.94,0.332,73467,0.15,0.925,C,0.11,-16.469,Minor,0.0433,71.942,4-Apr,0.0839,Anime
48683,Ling tosite sigure,19CYfjyVXWRxF0l4iMMVJ4,Ef,23,0.147,0.429,288293,0.498,0.000101,F#,0.11199999999999999,-8.703,Major,0.0291,142.495,4-Apr,0.284,Anime
46089,Kevin Penkin,11NpHoPIRGEQxp0lWB46Ys,Pathway,29,0.33799999999999997,0.537,177720,0.228,0.915,E,0.0678,-15.577,Minor,0.0449,160.004,4-Apr,0.0382,Anime
62338,Linked Horizon,10BFEok1neLy1aD7c1pJX3,Guren No Yumiya,41,0.067,0.322,-1,0.99,2.82e-06,C#,0.628,-3.859,Minor,0.267,180.642,4-Apr,0.073,Anime
65109,Linked Horizon,0zy4Q6nJPTqCrLcncBZ8v2,Akatsuki no Requiem,48,0.401,0.498,-1,0.82,4.54e-06,D,0.373,-6.287999999999999,Minor,0.0439,136.901,3-Apr,0.299,Anime
69780,BACK-ON,16wGHOPaWoat5rkAZkixxk,Silent Trigger,24,0.0028399999999999996,0.539,210600,0.9,0.0,F#,0.255,-2.958,Major,0.0427,?,4-Apr,0.77,Anime
71338,Nobuo Uematsu,12onQS3DqXatOWDk4FVmBi,Don of the Slums,30,0.971,0.755,131307,0.11900000000000001,0.938,D,0.27699999999999997,-15.829,Minor,0.0563,111.96799999999999,4-Apr,0.373,Anime
68275,Ryuichi Sakamoto,1Bta6k7sXqUJfebYppG7Mq,Rain (I Want A Divorce),23,0.9590000000000001,0.474,109467,0.0291,0.789,B,0.114,-22.107,Major,0.0634,63.871,4-Apr,0.0504,Anime
67100,Sheena Ringo,18U7hHePLhiHdWrfuBVPJ9,錯乱 - TERRA ver.,35,0.215,0.41600000000000004,228733,0.81,0.0,G,0.13,-3.443,Minor,0.0429,113.97,4-Apr,0.708,Anime
82905,Ayumi Hamasaki,11gq3zVnGR7SGbtF1kuIKS,Dearest,45,0.23399999999999999,0.5760000000000001,332733,0.578,0.0,F#,0.315,-5.506,Minor,0.0263,126.947,4-Apr,0.385,Anime
59851,Kensuke Ushio,11aW6UDH8AtJT7GNplhvqG,(i can) say nothing,30,0.0829,0.638,142547,0.759,0.9470000000000001,G,0.154,-11.105,Major,0.0348,120.008,4-Apr,0.507,Anime
86541,MAN WITH A MISSION,10QJkBWQJXPr3TYaPuH6gR,Dead End in Tokyo,36,0.00099,0.5670000000000001,221067,0.9279999999999999,0.0,A,0.325,-5.015,Minor,0.0561,109.978,4-Apr,0.315,Anime
50145,Joe Hisaishi,19FFLSUP97EtKlicaB0slt,"One Summer's Day: Jazz Version (From ""Spirited Away"")",25,0.993,0.535,201280,0.0106,0.912,C,0.0813,-33.783,Major,0.0736,76.009,4-Apr,0.0473,Anime
80856,Hiroyuki Sawano,11CeyEFt21BvAICfd4U8FA,Shingeki Vn - Pf 20130524 Kyojin,35,0.0553,0.337,201960,0.276,0.915,G,0.10300000000000001,-15.345,Major,0.0378,120.335,4-Apr,0.0978,Anime
48072,AKB48,1C1bZXtcGKETUxE3VKHZvD,Skirt Hirari - Album Mix,25,0.267,0.544,242760,0.965,0.0,A,0.322,-2.086,Major,0.0744,?,4-Apr,0.8340000000000001,Anime
30659,LiSA,1B5Y9I5wPfvD3C2A81A36C,Jump!!,21,0.0383,0.51,265693,0.982,0.000297,C,0.32899999999999996,-3.076,Major,0.0858,157.037,4-Apr,0.696,Anime
24174,Nobuo Uematsu,19n9s9SfnLtwPEODqk8KCT,Whisper of the Land,18,0.705,0.506,-1,0.373,0.9840000000000001,G,0.136,-11.875,Minor,0.0277,143.966,5-Apr,0.449,Anime
25546,WagakkiBand,16yMmS3HKQyLbIjOzPHc7D,虹色蝶々,30,0.126,0.5870000000000001,300253,0.708,9.19e-05,D,0.353,-5.535,Minor,0.027000000000000003,95.001,4-Apr,0.652,Anime
26407,いとうかなこ,0Zze3tFRSNwL6KllmYjLgZ,ファティマ,46,0.000273,0.36200000000000004,246187,0.9259999999999999,0.00373,C#,0.258,-3.532,Minor,0.0622,?,4-Apr,0.6729999999999999,Anime
67911,Yuki Hayashi,1cCjXaDbFq6kFQXOdu3KuT,好敵手(ルビ:ライバル),16,0.000421,0.595,103000,0.431,0.733,A,0.0804,-12.164000000000001,Minor,0.0288,?,3-Apr,0.309,Anime
25184,Yuki Hayashi,18NezaQ1GIzJkvZx9hG0bX,先代の盟友,20,0.0778,0.439,153307,0.753,0.915,G,0.129,-6.5760000000000005,Minor,0.049,136.05200000000002,4-Apr,0.509,Anime
69974,Bruce Faulconer,1Ame30MZ6yKnqaWFAch1m7,The Howling,13,0.00812,0.424,76653,0.715,0.775,D#,0.29100000000000004,-12.353,Major,0.0314,?,3-Apr,0.26899999999999996,Anime
70944,Rozen,15VHwDyKrApei6tl4Xy7Lr,Moonlit Stroll on Dragon Roost Island,23,0.973,0.386,166307,0.201,0.9490000000000001,G,0.0475,-16.968,Minor,0.0342,116.594,3-Apr,0.0789,Anime
30747,164,1DFPibRb9RU3yfM3wOLdDT,Meimou Shounen To Shousekai,13,0.0030800000000000003,0.556,234864,0.992,0.0,A,0.32799999999999996,-4.046,Major,0.128,112.535,4-Apr,0.598,Anime
27320,TeddyLoid,1bgR4LtnxEb95VUuCFttab,Over Drive,14,0.0146,0.449,259000,0.9640000000000001,1.52e-05,A,0.151,-3.1719999999999997,Minor,0.321,159.97799999999998,4-Apr,0.34700000000000003,Anime
42813,Kevin Penkin,14g6foD6sxO1qgkDKuPgWv,Adventure Through the Light,24,0.966,0.639,89587,0.16899999999999998,0.941,G#,0.0879,-19.669,Major,0.0362,119.09899999999999,4-Apr,0.317,Anime
50773,Falcom Sound Team jdk,1cPf2khrcp6iRfTGFisSoS,Nagareyuku Yoru Wo Koete,14,0.653,0.47200000000000003,299400,0.53,0.000429,F,0.191,-6.297000000000001,Major,0.0294,141.985,4-Apr,0.159,Anime
59281,Every Little Thing,1aEvsjCo142yxn02ACMCd7,ブルースター,24,0.17,0.687,244467,0.7240000000000001,1.07e-05,F#,0.17300000000000001,-4.543,Minor,0.0345,?,4-Apr,0.6970000000000001,Anime
37094,QUEEN BEE,19ufRYYt25BKCbFv1hIprd,Teacher,21,0.0823,0.594,157333,0.5379999999999999,0.0,B,0.175,-6.727,Minor,0.0277,126.088,4-Apr,0.706,Anime
38209,Nobuo Uematsu,14U3GQixrW9vEbTN2ndMSD,Aloha de Chocobo,24,0.9129999999999999,0.615,176627,0.375,0.9670000000000001,D,0.10800000000000001,-16.619,Minor,0.0537,95.001,4-Apr,0.6609999999999999,Anime
63875,Ho - Kago Tea Time,1Bv3h7Vc4AaYA2BcSM3rVd,"Fuyu No Hi - Ep. 23 ""Ho-Kago!"" Mix",15,0.0354,0.486,207667,0.785,0.0,A,0.0545,-5.6339999999999995,Major,0.0375,149.80700000000002,4-Apr,0.667,Anime
26678,RADWIMPS,1aFvsXY4iv75uyW54kwDly,Gogatsu no Hae,20,0.000697,0.413,302947,0.966,0.0,C#,0.131,-0.654,Major,0.0917,127.43799999999999,3-Apr,0.42,Anime
67823,empty_field,109Y5z2sySzx3OWCNlgfYE,Cha-La Head-Cha-La - 2005 ver./DRAGON BALL Z Opening Theme,41,0.0114,0.517,253893,0.961,1.07e-06,A,0.336,-4.235,Major,0.0752,153.945,4-Apr,0.616,Anime
32907,Hitorie,1bjnRrsPzkY30L25KBfLJa,Ao,21,0.128,0.34700000000000003,331773,0.8859999999999999,9.41e-06,G#,0.17600000000000002,-5.584,Major,0.133,169.99599999999998,4-Apr,0.42200000000000004,Anime
72233,Nightmare,0ZtugxRpjH7B2by2pgQwrE,the WORLD,57,0.0035299999999999997,0.531,228120,0.904,0.0,B,0.32799999999999996,-3.8689999999999998,Minor,0.0419,94.999,4-Apr,0.753,Anime
87615,Capcom Sound Team,1BkuRsv1DBv3sYtoJLs0ka,SKULL MAN STAGE,15,0.29,0.45799999999999996,106973,0.706,0.868,G#,0.11199999999999999,-8.318999999999999,Minor,0.0517,179.878,4-Apr,0.6859999999999999,Anime
46673,Nobuo Uematsu,1AJ5F0FMTC3yFU3ocjy1gE,Tower of Bab-il,17,0.00199,0.39,-1,0.552,0.9540000000000001,G,0.374,-9.426,Minor,0.0381,109.12899999999999,3-Apr,0.584,Anime
82525,empty_field,17oLsEzzlGFlrBKViCzmGc,Que sera sera,22,0.00851,0.67,298000,0.82,0.0,D,0.11,-6.122000000000001,Major,0.0298,120.007,4-Apr,0.31,Anime
85124,RADWIMPS,1929eIMhIFVN00MVzejNne,Listen To It When It's Raining,22,0.0102,0.631,341560,0.723,8.2e-05,A#,0.165,-5.437,Major,0.0411,125.97200000000001,4-Apr,0.318,Anime
24643,SymaG,1CKm95B5JmaSCnZLquInM4,アウトサイダー,25,0.000319,0.452,207600,0.9259999999999999,0.0,F#,0.226,-4.5680000000000005,Minor,0.098,171.998,4-Apr,0.736,Anime
77151,Austin Wintory,1dgdK1IU1hUM8YtUZSyVaT,Crystals in the Darkness,13,0.8540000000000001,0.272,388272,0.14400000000000002,0.51,E,0.0956,-22.634,Major,0.0353,89.946,4-Apr,0.0377,Anime
53272,Yuki Hayashi,1dBWkS3FGEusGL0M6QPUrL,変化,15,0.008759999999999999,0.574,102173,0.61,0.785,D,0.1,-10.003,Major,0.0688,179.94299999999998,4-Apr,0.5579999999999999,Anime
61376,Suara,1dZOrtdSrudj4krblF2MEG,残夢,17,0.264,0.45,285000,0.596,2.8000000000000003e-05,F,0.14800000000000002,-7.382000000000001,Major,0.0275,77.982,4-Apr,0.29600000000000004,Anime
52478,Yuki Murakami,18oWEPapjNt32E6sCM6VLb,Cry me a river,29,0.986,0.424,278173,0.0672,0.00727,G,0.115,-18.346,Major,0.0337,140.85,4-Apr,0.11699999999999999,Anime
61861,Kevin Penkin,12CHCS2mxdkvBVwuO8InGS,Raphtalia,27,0.982,0.318,94613,0.201,0.9620000000000001,G,0.10400000000000001,-16.899,Major,0.067,165.86599999999999,4-Apr,0.33399999999999996,Anime
30924,Last Note.,1DAl49mec3YC7a3Yc86Gz2,少女暴動,15,0.00294,0.433,258929,0.986,0.000157,D,0.48700000000000004,-4.425,Minor,0.0787,149.957,4-Apr,0.684,Anime
