instance_id,artist_name,track_hash,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,obtained_date,valence,music_genre
49030,Chase & Status,1HcnQvOJFEMUHDjnszBAhB,Lost & Not Found - Acoustic,30,0.855,0.607,170463,0.158,0.0,F#,0.106,-13.787,Minor,0.0345,57.528,4-Apr,0.307,Electronic
22654,G Jones,1fxdSIUrAwrLK5J2uyOwk9,Mind,27,0.0337,0.513,165132,0.828,0.569,B,0.109,-5.439,Minor,0.0609,178.543,3-Apr,0.0591,Electronic
69056,Champagne Drip,0Yohob4IpkJYbyyjeBpRbX,Satellite (Feat. Len X),31,0.016,0.66,236089,0.892,0.000605,C,0.163,-3.464,Major,0.0645,128.043,4-Apr,0.111,Electronic
62039,DJ Shadow,0YhXneBTwdtFbSVMzqkzmd,Broken Levee Blues,31,0.86,0.737,-1,0.405,0.0361,A,0.17300000000000001,-10.536,Minor,0.0424,154.745,4-Apr,0.647,Electronic
49205,Getter,1iCNdJ0EHqXC3lgbtsccAl,Bonesaw,27,0.000194,0.601,243857,0.9690000000000001,0.7759999999999999,D,0.409,-1.5530000000000002,Major,0.185,139.911,4-Apr,0.198,Electronic
83192,Excision,0uGe4plEvsSkte64U8CDnx,Bring the Madness (Noisestorm Remix) [feat. Mayor Apeshit],50,0.00331,0.391,240000,0.9570000000000001,0.22,G,0.11199999999999999,-2.51,Major,0.0904,100.024,4-Apr,0.121,Electronic
83926,San Holo,0tvDsSOoSJUAY7yRv6kKi8,One Thing,59,0.136,0.336,-1,0.746,0.0,C#,0.737,-4.315,Minor,0.0685,151.756,4-Apr,0.21,Electronic
54696,Dillon Francis,1hGB1XK88qDUpGpNSyzEqm,Without You - The Rebirth,29,0.158,0.66,266282,0.784,0.000279,C,0.0978,-4.396,Minor,0.0571,127.958,3-Apr,0.622,Electronic
49375,The Bloody Beetroots,1eAbOsdN0DBsmaHXleO0gb,Irreversible (feat. Anders Friden),35,6.02e-05,0.259,185333,0.687,0.008620000000000001,G#,0.33799999999999997,-3.2310000000000003,Major,0.0413,135.532,4-Apr,0.114,Electronic
66905,empty_field,0vbbhcA6okLzvsy6WSTlLg,7th Sevens,50,0.0281,0.6559999999999999,307328,0.653,0.858,F#,0.11199999999999999,-11.883,Minor,0.0396,117.999,4-Apr,0.19899999999999998,Electronic
58010,Alison Wonderland,0VL8uRIv0DhgoM3z7Ib268,Carry On,44,0.00804,0.516,241877,0.92,0.614,A,0.8009999999999999,-4.37,Minor,0.0942,145.02700000000002,4-Apr,0.332,Electronic
56436,RJD2,1IAeNWzRIkbkwoDS4gAvF6,Doin' It Right (Instrumental Version),29,0.00998,0.8540000000000001,227756,0.335,0.67,G,0.0761,-9.062000000000001,Minor,0.0545,83.943,4-Apr,0.509,Electronic
62931,Massive Attack,0XJyui7hh1m8CMY30ddsOS,Five Man Army - 2012 Mix/Master,43,0.00949,0.629,364347,0.6970000000000001,0.235,F#,0.11800000000000001,-11.293,Major,0.0765,162.266,4-Apr,0.8440000000000001,Electronic
50675,Dillon Francis,1FsnTycveplwrTPRjJwbwr,We Are Impossible (feat. The Presets),33,0.00825,0.659,215280,0.912,0.0,F,0.5429999999999999,-4.212,Major,0.0562,109.965,4-Apr,0.501,Electronic
40033,The Prodigy,0uRHot8ml8U8cYVwwzMwNT,Diesel Power,56,0.068,0.725,-1,0.877,3.6200000000000006e-05,C,0.09,-3.4960000000000004,Major,0.0646,105.919,4-Apr,0.0977,Electronic
36047,empty_field,0YkiJubevyQZHkv5ujoIqm,Revolution,34,0.0236,0.715,221050,0.978,0.000493,D,0.21600000000000003,-1.538,Major,0.36200000000000004,125.109,4-Apr,0.418,Electronic
81428,Fatboy Slim,1IQAsCKoXsEJ7tdI0dxTqT,Sunset (Bird Of Prey) - The Aston Shuffle Remix Edit,21,0.0036200000000000004,0.713,214000,0.8240000000000001,0.49200000000000005,B,0.311,-7.475,Minor,0.0409,120.00200000000001,4-Apr,0.45399999999999996,Electronic
69214,Barely Alive,1GRiBe0kNCNYpjwCHIyynI,Sell Your Soul,29,0.00336,0.29100000000000004,309943,0.94,0.00011599999999999999,F,0.105,-4.044,Minor,0.319,174.86,4-Apr,0.146,Electronic
75870,Daniel Avery,1EQCyLy5aXQx59gRAF1YCt,Glitter - Jon Hopkins Remix,31,0.0422,0.6,446413,0.7959999999999999,0.9109999999999999,E,0.145,-12.749,Minor,0.0468,115.01,4-Apr,0.0318,Electronic
21409,Boombox Cartel,1GYVFolrzA1ZWirojv1FNM,Widdit - Dabow Remix,28,0.0336,0.74,222241,0.83,0.401,C#,0.0961,-3.783,Major,0.0603,135.05700000000002,4-Apr,0.155,Electronic
78743,Big Gigantic,0vSlNc0bQ8Hc7NXjXzwFPL,The Night Is Young (feat. Cherub),35,0.000556,0.585,264576,0.953,0.00949,D,0.385,-2.734,Minor,0.0797,127.98899999999999,4-Apr,0.6609999999999999,Electronic
63497,Jon Hopkins,0vg4WnUWvze6pBOJDTq99k,Everything Connected - Stephan Hinz Remix,48,0.00018999999999999998,0.595,467816,0.9420000000000001,0.72,G,0.318,-11.22,Major,0.0416,130.013,4-Apr,0.0333,Electronic
25836,PEEKABOO,0Ulxa4or5zsSFIJc7rEao0,Arrival,45,0.0233,0.7290000000000001,274286,0.8690000000000001,0.585,F,0.0944,-7.569,Minor,0.129,?,4-Apr,0.138,Electronic
51979,Portishead,0upgxxew2mVAEctrz08jnf,All Mine,53,0.10300000000000001,0.573,240627,0.6859999999999999,0.0117,B,0.11199999999999999,-2.7060000000000004,Major,0.0549,60.191,4-Apr,0.29,Electronic
64269,Massive Attack,0tVtxY5EotWzEafJhyCAhf,Paradise Circus,63,0.414,0.81,297775,0.591,0.799,G#,0.07200000000000001,-13.385,Major,0.0638,136.028,4-Apr,0.297,Electronic
27048,Fabian Mazur,1f3mvOwBQvu9iSIuE0pJM7,If U Wanted To,33,0.10800000000000001,0.493,-1,0.682,0.0,A,0.196,-5.781000000000001,Minor,0.287,?,4-Apr,0.239,Electronic
55617,Wax Tailor,0XVQTr58DZbLUcjacnTp8k,The Games You Play,45,0.0478,0.6459999999999999,253333,0.649,0.00252,G,0.353,-5.2589999999999995,Major,0.11699999999999999,?,4-Apr,0.727,Electronic
28849,The Crystal Method,1HTR2cbs7Nor722yzYQi63,110 to the 101,25,0.149,0.419,346324,0.879,0.47600000000000003,D,0.261,-2.8760000000000003,Major,0.0481,109.055,4-Apr,0.61,Electronic
87650,Air,1g2mY3SYKNI90COS9x8dgB,Space Maker,36,0.66,0.605,242773,0.555,0.862,F,0.28,-9.661,Minor,0.035,160.179,4-Apr,0.462,Electronic
69685,Dahu,1Hdk8NRdjhp12M7YIliL6L,Vessel,37,0.203,0.769,429941,0.551,0.882,A#,0.109,-12.52,Minor,0.0408,?,4-Apr,0.0618,Electronic
50080,The Presets,0xDuhHKcWMm473RaAlmsyN,Ghosts,36,0.18100000000000002,0.611,-1,0.6759999999999999,5.35e-06,C#,0.139,-9.113,Major,0.0461,139.959,4-Apr,0.573,Electronic
83854,UNKLE,0Vs2WZdW34WQHUcDS7EPfy,Lonely Soul,51,0.0776,0.475,533013,0.591,0.0549,A,0.109,-7.854,Minor,0.0374,?,4-Apr,0.12300000000000001,Electronic
85160,Digitalism,1fC13X9Ob5KI982tNtrOhG,Pogo - Shinichi Osawa Extended Remix,34,7.879999999999999e-05,0.578,367307,0.76,0.015,C,0.0538,-5.865,Major,0.0441,136.059,4-Apr,0.575,Electronic
82465,!!!,1FggLYStZ9w6nS7XfXcnYo,Our Love (U Can Get),43,0.16899999999999998,0.685,-1,0.909,0.000663,C,0.9420000000000001,-7.627000000000001,Major,0.043,119.978,4-Apr,0.9620000000000001,Electronic
37340,empty_field,1iGFLWKTgsZmuRWAJkkD5g,World (The Price Of Love) - [Radio Edit] [2015 Remastered Version],31,0.0035,0.595,222147,0.904,0.0037799999999999995,D,0.0533,-6.805,Minor,0.0349,127.61,4-Apr,0.841,Electronic
32724,Boogie T,0VXfZi7XhfJnuBvF6XiypU,Lit,37,0.009290000000000001,0.617,-1,0.8959999999999999,0.0776,A#,0.526,-0.317,Minor,0.19,149.92,4-Apr,0.546,Electronic
77227,JOYRYDE,0USaeD1h6ESqpfa2IG77fm,GIVE MY LOVE,48,0.00409,0.721,260952,0.938,0.275,C#,0.38,-3.818,Major,0.0921,126.01100000000001,4-Apr,0.161,Electronic
89698,Thievery Corporation,1GdkQKNGLMtPaUvtcjOeSj,Bario Alto,30,0.057999999999999996,0.815,233893,0.509,0.877,A,0.0954,-12.991,Minor,0.0486,113.475,4-Apr,0.7709999999999999,Electronic
46931,Jon Hopkins,0U2Lb5cOaUJ6tBl8oQTZhV,Lost In Thought,55,0.636,0.62,376733,0.318,0.879,C#,0.11800000000000001,-15.88,Major,0.0399,150.379,4-Apr,0.2,Electronic
21011,The Prodigy,1FA0ahLrJ5XxXOWwdRSeXY,Get Up Get Off,25,0.0378,0.716,259587,0.986,0.382,G,0.159,-3.46,Major,0.0676,125.971,4-Apr,0.6809999999999999,Electronic
52294,Ottawan,0YmeChTOLvBkyO4QoopHKe,D.I.S.C.O - English Version,49,0.111,0.7140000000000001,196507,0.867,8.55e-05,G,0.325,-6.295,Minor,0.0569,122.915,4-Apr,0.872,Electronic
29034,Bonobo,0u2LtTowSQ0lCZOoEMh34u,Kong,59,0.17300000000000001,0.542,237827,0.7490000000000001,0.9420000000000001,F#,0.315,-8.333,Minor,0.0277,94.031,4-Apr,0.674,Electronic
82537,Tangerine Dream,1H05u9gUX86XDLcSF75PZD,Love On A Real Train - Live,27,0.7020000000000001,0.598,-1,0.573,0.938,F,0.0994,-15.523,Minor,0.0401,111.376,4-Apr,0.56,Electronic
84151,Tomáš Dvořák,1gIoIq3RF1wl3Pp6d1Clzb,Clockwise Operetta,33,0.718,0.518,233613,0.302,0.94,G,0.10300000000000001,-13.57,Major,0.0336,170.025,4-Apr,0.29600000000000004,Electronic
75666,Justice,1ILjlFp11FmsyHMqwoUH3h,Let There Be Lite - Live Version,32,0.0662,0.515,205507,0.998,0.521,C#,0.521,-2.189,Major,0.156,127.74,4-Apr,0.154,Electronic
50750,GusGus,1gEuEM0hAKJrEXSoVz74Em,Over,41,0.627,0.774,356576,0.741,0.6729999999999999,C,0.11599999999999999,-8.007,Minor,0.0919,123.973,4-Apr,0.688,Electronic
22365,Dion Timmer,0UV8dkIeSdAdNaITL4x6fr,Tell You Why,47,0.00040899999999999997,0.5670000000000001,188764,0.898,0.613,A#,0.249,-1.286,Minor,0.125,74.995,4-Apr,0.183,Electronic
20276,HNNY,1FDGTwqfK4mmwFZOd7qn5H,My Baby,39,0.0106,0.652,341400,0.312,0.35,G#,0.0745,-17.647000000000002,Major,0.0518,105.965,4-Apr,0.21100000000000002,Electronic
20659,TNGHT,0v0w1HeWzf8EoF3cFIePrf,Goooo,41,0.00155,0.653,201410,0.899,0.799,C#,0.14800000000000002,-3.9539999999999997,Major,0.035,142.999,4-Apr,0.306,Electronic
25644,Kill The Noise,0YJeZ859yuXE5pYwgVvTw5,FUK UR MGMT,38,0.0827,0.9079999999999999,227467,0.978,0.00117,B,0.389,-1.51,Minor,0.306,127.98299999999999,4-Apr,0.7290000000000001,Electronic
72418,Floex,1Iht13clFnNSltZ5F73n9w,Prenatal Hunters (Floex Revision),27,0.21600000000000003,0.626,337091,0.36200000000000004,0.867,C,0.6809999999999999,-14.892000000000001,Major,0.0479,109.948,4-Apr,0.107,Electronic
30828,Bent,1HXK8crWQejoGjaYrv04uI,Magic Love - Radio Edit,38,0.0816,0.6890000000000001,202333,0.8740000000000001,0.129,A,0.272,-5.275,Minor,0.0464,121.01899999999999,4-Apr,0.961,Electronic
58304,Weval,0vd3RcVA3WxLRlnIh4czPI,The Most,52,0.008459999999999999,0.583,-1,0.6729999999999999,0.8290000000000001,D,0.303,-11.457,Major,0.0268,111.98299999999999,4-Apr,0.19,Electronic
75017,SVDDEN DEATH,0yDCKFb7Lk0PPlTjJbw2jn,Caught In A Mosh,32,0.0151,0.728,248276,0.902,0.00144,C#,0.361,-0.643,Major,0.19699999999999998,145.043,4-Apr,0.22,Electronic
29586,Flux Pavilion,0Yn4ViDYZmogyyknXFdfep,Emotional - Virtual Riot Remix,34,0.0143,0.502,268000,0.8690000000000001,0.0069099999999999995,F,0.29100000000000004,-3.8989999999999996,Minor,0.0981,150.119,4-Apr,0.415,Electronic
52627,New Order,1Ipa6ExHF0cCj00ndTOl7b,Sooner Than You Think - 2015 Remastered Version,33,0.0192,0.665,312227,0.888,7.13e-05,A,0.11199999999999999,-5.99,Minor,0.0409,127.62799999999999,4-Apr,0.622,Electronic
35227,Moby,0XaKKWRNWX2TDQ8KgqvVfK,Slipping Away,31,0.011000000000000001,0.5920000000000001,219293,0.695,2.36e-06,B,0.336,-7.9879999999999995,Minor,0.0291,117.85799999999999,4-Apr,0.6579999999999999,Electronic
45906,Dubloadz,1FO03aL21QcvllpoCMN4kM,Mind Eraser,28,0.0043100000000000005,0.617,223300,0.9440000000000001,7.809999999999999e-05,B,0.268,-2.8489999999999998,Major,0.318,149.541,4-Apr,0.23800000000000002,Electronic
70473,New Order,0yrrXjY3hqKm0gObrE7E8c,People On The High Line - Claptone Remix,27,0.00035499999999999996,0.8140000000000001,378688,0.877,0.455,C,0.20600000000000002,-6.84,Major,0.0533,122.00299999999999,4-Apr,0.64,Electronic
31739,Wax Tailor,0YkbYk24ODhuewb79zZZzM,Ecstasy - ProleteR Remix,38,0.0022600000000000003,0.657,174227,0.7090000000000001,0.63,A#,0.2,-6.5329999999999995,Minor,0.0579,80.499,4-Apr,0.779,Electronic
42194,UMEK,1hAsWvX1XHGbCEHDGhGs89,Hard Times (feat. Chris The Voice) - Radio Edit,35,0.0214,0.619,233226,0.935,0.018000000000000002,A#,0.22699999999999998,-5.377000000000001,Minor,0.163,?,4-Apr,0.309,Electronic
46167,Trentemøller,1iL5y9axvIm4Hel8OSYsOr,Moan - Trentemøller Dub Remix,36,0.196,0.746,442189,0.45899999999999996,0.871,C#,0.182,-13.505999999999998,Major,0.066,120.015,4-Apr,0.35100000000000003,Electronic
55154,Sofa Surfers,1hEDXD1MfO7ag6c3zJY93a,Passin Tru,31,0.17800000000000002,0.7090000000000001,188680,0.677,0.0036200000000000004,F#,0.0974,-9.092,Major,0.0661,99.029,4-Apr,0.544,Electronic
87762,Jauz,0vep2D3MJ0fUU7FUswH7EP,Soldier,44,0.0161,0.6829999999999999,182000,0.68,0.0,A#,0.319,-5.861000000000001,Minor,0.0376,145.042,3-Apr,0.557,Electronic
78712,The Chemical Brothers,1FjZhIUccMy6g8wR2nx7tK,Asleep From Day,43,0.581,0.515,287227,0.574,0.575,E,0.185,-9.8,Major,0.027999999999999997,136.993,4-Apr,0.27399999999999997,Electronic
70956,Bonobo,1EEPBHJtZpL3Cu7XQpjn3i,Ghost Ship,36,0.0016300000000000002,0.736,241733,0.659,0.8059999999999999,C,0.0905,-6.5489999999999995,Major,0.0352,108.87100000000001,4-Apr,0.285,Electronic
63892,Virtual Riot,0WYDVVo9T9KY8SHH8rnYZf,Borg,41,0.0133,0.569,265100,0.96,0.00135,C#,0.0734,-4.513,Major,0.29600000000000004,75.016,4-Apr,0.0413,Electronic
73313,Tiga,0xmbZP4ZwecZcVRxOaWuKE,Bugatti (feat. Pusha T) - Jauz Remix,36,0.122,0.878,330000,0.9209999999999999,0.0218,A,0.258,-5.162000000000001,Major,0.132,127.99600000000001,4-Apr,0.48700000000000004,Electronic
87096,QUIX,0UgmLwOrTeOCUNwV07a5AD,Hero (feat. David Shane),50,0.0049,0.7659999999999999,232275,0.8390000000000001,0.0108,C#,0.114,-5.122999999999999,Major,0.040999999999999995,124.992,4-Apr,0.113,Electronic
53681,Justice,0yjJ3it84L5Uq6fCCO7C9t,Heavy Metal,41,0.000367,0.518,270859,0.7020000000000001,0.841,A,0.396,-5.039,Major,0.0299,117.014,4-Apr,0.23,Electronic
90969,Apashe,0UppcuBB46s0rTeLpf5Moy,Do It feat. Black Prez,51,0.00988,0.7020000000000001,219200,0.807,0.00971,B,0.111,-2.688,Major,0.20600000000000002,75.063,4-Apr,0.363,Electronic
89024,Claes Rosen,1H7wYsRa2crahZbuFZ3i5C,Starlight - Blood Groove & Kikis Remix,29,0.000266,0.866,406605,0.6970000000000001,0.0401,C,0.0528,-7.2010000000000005,Major,0.067,124.014,4-Apr,0.7759999999999999,Electronic
83711,Minnesota,1I9K4qOhkUMJlz4avRAr0w,Final Frontier,24,0.00324,0.466,214000,0.907,3.02e-06,G#,0.0901,-5.603,Minor,0.348,149.965,4-Apr,0.332,Electronic
88009,3LAU,0wEGYXIRBgj3azwMD0iPEF,Arcana,42,0.00268,0.483,195200,0.898,0.9440000000000001,E,0.136,-5.622999999999999,Minor,0.0406,149.991,4-Apr,0.0393,Electronic
88574,Primal Scream,0UhrLOpBiTRTHSj9SDvLcj,Movin' on Up,50,0.0846,0.508,230533,0.8079999999999999,0.000727,C,0.0719,-12.495999999999999,Minor,0.0403,94.255,4-Apr,0.209,Electronic
51545,Flux Pavilion,1HXKP7xjo2nCQKdUybrCWu,Feels Good,26,0.00413,0.48200000000000004,228857,0.758,0.0904,E,0.2,-3.333,Minor,0.057,125.005,4-Apr,0.253,Electronic
90244,Kayzo,0xmbZP4ZwecZcVRxOaWuKE,Welcome to the Doghouse,37,0.0009019999999999999,0.569,264000,0.7859999999999999,0.426,F,0.107,-4.375,Minor,0.13699999999999998,150.02200000000002,4-Apr,0.396,Electronic
37801,The Knife,1h9YFuNpdeWl2GLTmER3td,Neverland,30,0.0086,0.561,218200,0.821,0.0034700000000000004,B,0.10300000000000001,-8.677,Minor,0.0289,119.711,4-Apr,0.8540000000000001,Electronic
30372,SVDDEN DEATH,1EKXb2ti18fcwYj8uIUvts,Rock Like This - LAXX Remix,31,0.000516,0.5710000000000001,183985,0.9229999999999999,0.215,C#,0.14300000000000002,-2.597,Major,0.0658,150.22,4-Apr,0.465,Electronic
59101,Gramatik,1elKWoWh9tsuIAddGW5gVz,Future Crypto,34,0.166,0.637,206118,0.47200000000000003,0.105,B,0.14300000000000002,-4.984,Minor,0.10800000000000001,84.59899999999999,4-Apr,0.22,Electronic
76768,David Holmes,1FLQYGTaDYzGjpP9c82Q1G,Ruben's In,32,0.172,0.795,185333,0.518,0.0597,C#,0.17,-11.735999999999999,Major,0.0986,115.008,4-Apr,0.585,Electronic
26688,Sulumi,1HbcclMpw0q2WDWpdGCKdS,Machine It (Shirobon Remix),28,0.00105,0.8,257707,0.903,0.44299999999999995,G,0.0833,-5.277,Major,0.0727,123.876,4-Apr,0.634,Electronic
30263,PEEKABOO,1fRadkuwHEqwMuiY5ns15C,Babatunde - LUZCID Remix,26,0.001,0.563,236712,0.631,0.0010400000000000001,C,0.102,-5.682,Major,0.19899999999999998,146.211,4-Apr,0.20800000000000002,Electronic
89737,Flux Pavilion,0vWlCbaWZfKvD6dOt17A9V,Daydreamer (feat. Example) - Radio Edit,41,0.0021899999999999997,0.539,212973,0.914,0.0806,A,0.19899999999999998,-5.7860000000000005,Minor,0.0345,141.35,4-Apr,0.43200000000000005,Electronic
87236,Metronomy,1EEzotSA71g6AnM2cmoi4E,Hang Me Out To Dry (With Robyn),44,0.4,0.381,230173,0.423,0.0289,C#,0.149,-12.356,Major,0.0517,130.07,4-Apr,0.24,Electronic
85035,Nightmares On Wax,0yaqMD9NrsqIHEPntfXd0z,Ethnic Majority,39,0.000307,0.7290000000000001,271827,0.46399999999999997,0.89,C#,0.0336,-11.667,Major,0.0354,?,4-Apr,0.5760000000000001,Electronic
49058,Trentemøller,0U10B9Dd89PEL6Lzs5KRla,Miss You,55,0.946,0.542,247818,0.16,0.9279999999999999,G,0.263,-21.671999999999997,Minor,0.0365,126.921,4-Apr,0.198,Electronic
33015,Digitalism,1H8NX4LwLa4QmOSYDSbfPl,Indigo Skies,27,0.0108,0.489,254453,0.7759999999999999,0.135,A,0.273,-6.087999999999999,Major,0.0351,75.516,4-Apr,0.436,Electronic
83258,Booka Shade,0WpDeBJ22LcwF4QoERQOTv,In White Rooms,51,0.000962,0.8,326840,0.65,0.82,C,0.231,-9.145,Major,0.0587,?,4-Apr,0.096,Electronic
46721,LCD Soundsystem,0TrGNlBKj3oFBpUPurIhBU,Dance Yrself Clean,63,0.00557,0.7390000000000001,536471,0.611,0.725,B,0.04,-9.829,Major,0.0622,?,4-Apr,0.794,Electronic
72771,Excision,0uNiqIPtVmf9OGTPfc3wQL,Exterminate,43,0.0101,0.602,214000,0.986,0.0021899999999999997,C,0.315,-0.563,Major,0.531,75.02600000000001,4-Apr,0.0464,Electronic
45171,DJ Shadow,1FY8gDAydm8CfGYp7Lv9ce,Depth Charge,31,0.0111,0.355,293172,0.674,0.919,G#,0.0901,-9.093,Major,0.0513,90.954,5-Apr,0.0356,Electronic
29447,BROHUG,1IvH48CWwIjJY9CHclEGm9,Knuckles,34,0.00591,0.644,186240,0.927,0.44799999999999995,E,0.363,-4.651,Major,0.0508,125.001,4-Apr,0.316,Electronic
52178,Chase & Status,1EiLrPd8JMTcQUr1aLEUKi,International - Skrillex Remix,39,9.19e-05,0.519,239667,0.818,0.0046700000000000005,C#,0.426,-6.218,Major,0.0596,183.975,4-Apr,0.544,Electronic
48460,Zomboy,1eSt469YITAg1DAEgXxleU,Airborne - MUST DIE! Remix,33,0.00298,0.45,-1,0.915,0.446,F,0.7709999999999999,-1.4040000000000001,Minor,0.23600000000000002,137.94799999999998,4-Apr,0.156,Electronic
49721,DJ Snake,0TQAfWDAPUc61wWBObjc3a,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",96,0.153,0.841,212500,0.7979999999999999,3.33e-06,C#,0.0618,-4.206,Minor,0.22899999999999998,95.948,4-Apr,0.591,Electronic
52835,Jaja,0VDqXLpfi4QMXzdc291e4k,Chan Chara,50,0.293,0.49700000000000005,-1,0.414,0.879,A,0.10800000000000001,-14.626,Major,0.133,201.947,3-Apr,0.511,Electronic
32270,NGHTMRE,0VKZDoQ7vOW6VW61nIvmxq,On The Run,44,0.000449,0.43,231637,0.812,0.00899,A#,0.0531,-5.303,Minor,0.0669,149.998,4-Apr,0.28600000000000003,Electronic
62091,Ray Volpe,1eRp4AFr2WbtzoIEbFFJ32,Mind Games,31,4.270000000000001e-05,0.629,278400,0.914,0.544,C#,0.10800000000000001,-2.577,Major,0.0509,149.991,4-Apr,0.183,Electronic
80850,Excision,0wn93ZKXZhOYqLBf7hjskZ,Deviance,36,0.00316,0.6779999999999999,272098,0.746,0.0192,B,0.0983,-6.178,Minor,0.278,145.096,4-Apr,0.426,Electronic
25145,A-Trak,0vbwHDmP0pCZj62FHZuHro,"Ride For Me (with Young Thug, feat. 24hrs)",42,0.0797,0.83,241173,0.768,0.0,E,0.139,-3.552,Minor,0.22899999999999998,?,4-Apr,0.573,Electronic
57179,Liquid Stranger,0VjuLUtYEEO9tr6PUP4RW3,"Hydroplane Feat. Warrior Queen, HARD KNOCK",39,0.0185,0.802,194590,0.7929999999999999,0.0,B,0.363,-4.578,Major,0.198,150.143,4-Apr,0.564,Electronic
67767,Ray Volpe,1iLCrjaep8a9CY8MNUnhXo,Full Control,26,0.00335,0.557,300083,0.9790000000000001,0.473,C,0.33299999999999996,-3.08,Major,0.196,?,4-Apr,0.36200000000000004,Electronic
84128,Snavs,0Yb5Kfpf3boElZNa61wPdJ,Epoch,41,0.0128,0.574,157524,0.67,0.601,A,0.645,-3.68,Major,0.207,149.975,4-Apr,0.513,Electronic
86166,Burial,0WHA9n1MAhvFyjPddON9Ut,Ghost Hardware,39,0.258,0.551,293093,0.865,0.845,C,0.282,-8.71,Major,0.16399999999999998,?,4-Apr,0.489,Electronic
87440,Air,1IbaGRC0Yrovu3MP1ipf1u,Don't Be Light,35,0.0688,0.517,378840,0.696,0.789,E,0.122,-7.794,Major,0.0521,168.422,4-Apr,0.34299999999999997,Electronic
53267,Jackal,1ENwTLdSFBmbIfmiK6o6Ue,Shakedown,39,0.11,0.777,-1,0.667,0.0008609999999999999,G,0.0958,-5.034,Major,0.358,170.12099999999998,4-Apr,0.69,Electronic
24341,Space Jesus,0uuf54EfHhUk6fnxJuQJOl,Ichabod Crane,40,0.00883,0.687,180233,0.698,0.0977,B,0.11,-3.728,Minor,0.43700000000000006,112.494,3-Apr,0.591,Electronic
66406,Fatboy Slim,1eheWVBndmat72vPO48Qdj,Eat Sleep Rave Repeat,38,0.0928,0.887,346533,0.7490000000000001,1.56e-06,G,0.315,-7.3229999999999995,Major,0.223,127.999,4-Apr,0.6970000000000001,Electronic
40462,Destructo,1gIkvMoiBHMzGRhEKpyVpV,All Nite (feat. E-40 & Too $hort),27,0.00885,0.897,204016,0.762,0.016,E,0.0824,-4.48,Minor,0.0625,126.035,3-Apr,0.43,Electronic
55822,Boards of Canada,1IlwFXoEgEXQXpJKviFVp4,Smokes Quantity / 1986 Summer Fire,30,0.638,0.57,-1,0.21,0.888,G#,0.10400000000000001,-15.555,Minor,0.0367,99.09100000000001,4-Apr,0.0388,Electronic
22927,The Knife,0xT8XKILKx1k8pfmLbo5Qw,Marble House,37,0.00331,0.467,-1,0.637,0.0005480000000000001,C,0.337,-8.652000000000001,Major,0.0342,179.55900000000003,4-Apr,0.23199999999999998,Electronic
